DMU,Year,Ticker,Bank Name,Assets,Employee Expense,Equity,Deposits,Borrowings,NPAs (Previous Period),Performing Loans,Investment,Net Income,Net-interest Income,Non-interest Income,NPAs,LP_Group,LP_Status,beta1,beta2,overall_beta,Stage1_Efficiency,Stage2_Efficiency,Overall_Efficiency,Stage1_Mean,Stage2_Mean,Class,Class_Name,Quadrant_Name
176,2024,GABC,German American Bancorp Inc,6295.91,82.257,715.067,5329.075,214.615,9.191,4124.902,1532.063,83.811,190.591,62.66,11.122,2024,Optimal,0.068725743,0.046627629,0.057676686,0.931274257,0.9108992965443682,0.942323314,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
177,2024,GBCI,Glacier Bancorp Inc,27902.987,336.906,3223.854,20546.994,3815.2,25.631,17261.849,7639.721,190.144,704.632,128.446,27.786,2024,Optimal,0.17715023,0.0,0.088575115,0.82284977,1.0,0.911424885,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
178,2024,GCBC,Greene County Bancorp Inc,2825.788,23.836,206.0,2389.222,201.296,5.76,1499.473,1047.979,24.769,50.979,13.908,3.728,2024,Optimal,0.053551717,0.064438183,0.05899495,0.946448283,0.8789254575246668,0.94100505,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
179,2024,GLBZ,Glen Burnie Bancorp,358.956,6.58,17.817,309.189,30.064,0.527,205.219,109.62,-0.112,10.941,1.157,0.36,2024,Optimal,0.048819949,0.14937735,0.0990986495,0.951180051,0.740072570596593,0.9009013505,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
180,2024,GNTY,Guaranty Bancshares Inc,3115.554,46.794,319.074,2692.167,85.293,5.826,2130.855,675.036,31.537,97.879,20.737,4.935,2024,Optimal,0.062364952,0.0629931,0.062679026,0.937635048,0.8814797574885482,0.937320974,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
181,2024,GSBC,Great Southern Bancorp Inc,5981.628,78.599,599.568,4605.549,685.962,11.771,4755.153,749.198,61.807,189.143,30.565,9.566,2024,Optimal,0.15414776,0.014087237,0.0841174985,0.84585224,0.9722169129321168,0.9158825015,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
182,2024,HAFC,Hanmi Financial Corp,7677.925,83.368,732.174,6435.776,432.938,15.591,6251.377,922.183,62.201,202.774,31.585,14.389,2024,Optimal,0.063098717,0.00061864173,0.0318586793649999,0.936901283,0.9987634815019428,0.968141320635,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
183,2024,HARL,Harleysville Financial Corp,862.988,9.503,86.686,665.387,104.967,3.025,683.964,139.579,8.86,25.318,2.591,2.202,2024,Optimal,0.15495334,0.029143974,0.0920486569999999,0.84504666,0.9433626883384928,0.907951343,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
184,2024,HBAN,Huntington Bancshares Inc,204230.0,2701.0,19782.0,162448.0,16953.0,711.0,124588.0,44464.0,1940.0,5345.0,2040.0,822.0,2024,Optimal,0.0097398494,0.0,0.0048699247,0.9902601506,1.0,0.9951300753,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
185,2024,HBC2,HSBC USA Inc,170731.0,567.0,12489.0,123350.0,28069.0,610.0,62753.0,42735.0,825.0,1767.0,2030.0,879.0,2024,Optimal,0.0,0.0,0.0,1.0,1.0,1.0,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
186,2024,HBCP,Home Bancorp Inc,3443.668,51.33,396.088,2780.696,246.281,10.389,2718.185,403.857,36.427,120.262,14.625,15.608,2024,Optimal,0.12306555,0.06262229,0.09284392,0.87693445,0.8821363139295714,0.90715608,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
187,2024,HBIA,Hills Bancorporation,4588.242,44.548,540.944,3346.133,675.656,40.344,3438.461,972.16,47.604,115.823,26.821,34.53,2024,Optimal,0.18626973,0.0,0.093134865,0.81373027,1.0,0.906865135,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
188,2024,HBNC,Horizon Bancorp Inc,7801.146,88.244,763.582,5600.652,1345.467,21.78,4847.04,2155.193,35.429,188.604,2.971,27.382,2024,Optimal,0.20106268,0.043010702,0.122036691,0.7989373200000001,0.9175258663836798,0.877963309,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
189,2024,HBT,HBT Financial Inc,5032.902,76.441,544.605,4318.254,134.602,8.709,3466.146,1208.937,71.78,188.85,35.571,8.023,2024,Optimal,0.062754884,0.01759756,0.040176222,0.937245116,0.965413517697507,0.959823778,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
190,2024,HFBK,Harford Bank (Alberdeen MD),713.432,9.645,65.032,643.357,1.305,6.522,499.547,101.109,6.964,22.804,2.028,6.619,2024,Optimal,0.024961788,0.0,0.012480894,0.975038212,1.0,0.987519106,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
191,2024,HFBL,Home Federal Bancorp/LA,637.512,9.524,52.803,574.007,7.861,1.596,475.426,95.953,3.593,18.951,1.584,1.937,2024,Optimal,0.031336887,0.11186846,0.0716026735,0.968663113,0.7987739305061321,0.9283973265,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
192,2024,HFWA,Heritage Financial Corp,7106.278,98.527,863.527,5684.613,429.978,5.761,4802.123,1489.217,43.258,209.364,7.473,5.274,2024,Optimal,0.12188545,0.015458051,0.0686717505,0.87811455,0.9695545256945332,0.9313282495,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
193,2024,HIFS,Hingham Institution for Savings,4457.771,16.91,431.755,2492.095,1497.741,1.477,3900.642,180.859,28.191,44.374,21.479,1.521,2024,Optimal,0.23118823,0.0,0.115594115,0.76881177,1.0,0.8844058850000001,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
194,2024,HLFN,Home Loan Financial Corp,330.606,4.762,38.936,244.916,42.805,0.984,297.756,13.597,5.478,13.694,1.375,0.515,2024,Optimal,0.15995226,0.0,0.07997613,0.8400477399999999,1.0,0.92002387,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
195,2024,HNVR,Hanover Bancorp Inc,2312.11,25.6,196.638,1954.283,141.519,15.061,1985.524,95.398,12.346,53.092,15.339,16.368,2024,Optimal,0.075881132,0.08943049,0.082655811,0.924118868,0.8358215768313956,0.917344189,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
196,2024,HOMB,Home Bancshares Inc,22490.748,241.022,3961.025,17146.297,1247.537,95.372,14764.5,4347.843,402.241,848.774,168.574,142.357,2024,Optimal,0.14043474,0.0056543047,0.07304452235,0.85956526,0.988754973406718,0.92695547765,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
197,2024,HONE,HarborOne Bancorp Inc,5753.133,74.016,575.011,4550.753,539.238,17.582,4852.499,306.808,27.407,125.652,46.917,29.473,2024,Optimal,0.13031108,0.032789429,0.0815502545,0.86968892,0.9365031669006364,0.9184497455,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
198,2024,HONT,Honat Bancorp Inc,1042.585,15.361,133.572,891.415,1.078,1.15,781.634,180.453,13.001,36.186,5.455,1.372,2024,Optimal,0.088344373,0.0,0.0441721865,0.911655627,1.0,0.9558278135,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
199,2024,HOPE,Hope Bancorp Inc,17054.008,177.86,2134.505,14327.489,392.643,45.528,13618.272,2132.824,99.63,427.851,47.077,90.793,2024,Optimal,0.050906875,0.0,0.0254534375,0.949093125,1.0,0.9745465625,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
200,2024,HTB,HomeTrust Bancshares Inc,4595.43,67.9,551.758,3779.203,207.677,8.315,3648.299,180.758,54.805,168.675,33.449,27.667,2024,Optimal,0.10312366,0.0,0.05156183,0.8968763399999999,1.0,0.94843817,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
201,2024,HTBK,Heritage Commerce Corp,5645.006,63.952,689.727,4820.031,70.219,7.707,3491.937,878.846,40.528,163.648,8.748,7.667,2024,Optimal,0.051769312,0.17589012,0.113829716,0.948230688,0.7008391906549908,0.886170284,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
202,2024,HWBK,Hawthorn Bancshares Inc,1825.185,26.578,149.547,1533.182,132.689,14.107,1466.16,223.801,18.256,58.593,14.316,6.196,2024,Optimal,0.09731322,0.036924096,0.067118658,0.90268678,0.9287814872034762,0.932881342,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
203,2024,HWC,Hancock Whitney Corp,35081.785,469.377,4127.636,29492.851,967.376,62.664,23299.447,7609.112,460.815,1081.921,364.129,125.132,2024,Optimal,0.059198566,0.0,0.029599283,0.940801434,1.0,0.970400717,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
204,2024,IBCP,Independent Bank Corp,5338.104,84.955,454.686,4654.088,130.729,5.801,4038.825,914.717,66.79,166.248,56.362,6.94,2024,Optimal,0.046800398,0.0055474283,0.02617391315,0.953199602,0.9889663517724298,0.97382608685,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
205,2024,IBOC,International Bancshares Corp,15738.852,145.944,2796.707,12111.844,654.731,74.134,8809.826,5354.445,409.167,656.719,176.922,197.687,2024,Optimal,0.1208616,0.0,0.0604308,0.8791384,1.0,0.9395692,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
206,2024,INBC,InBankshares Corp,1315.519,22.134,132.097,1129.209,47.297,2.53,914.508,303.027,10.243,44.531,10.71,11.574,2024,Optimal,0.093038772,0.03916097,0.066099871,0.906961228,0.9246296365422578,0.933900129,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
207,2024,INBK,First Internet Bancorp,5737.859,51.756,384.063,4933.206,400.15,10.354,4170.646,865.501,25.276,87.377,47.345,28.905,2024,Optimal,0.016673533,0.11715637,0.0669149515,0.983326467,0.7902596751070756,0.9330850485,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
208,2024,INDB,Independent Bank Corp,19373.565,233.653,2993.12,15305.978,757.905,54.493,14508.378,2738.677,192.081,561.729,128.014,101.529,2024,Optimal,0.11809537,0.0,0.059047685,0.88190463,1.0,0.940952315,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
209,2024,IROQ,IF Bancorp Inc,887.745,12.012,73.916,727.177,76.021,0.148,646.796,194.974,1.79,17.729,4.386,0.173,2024,Optimal,0.11696371,0.0,0.058481855,0.88303629,1.0,0.941518145,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
210,2024,ISBA,Isabella Bank Corp,2086.241,28.576,210.276,1747.06,112.991,1.487,1423.571,501.791,13.889,55.835,14.576,0.845,2024,Optimal,0.094618907,0.019593188,0.0571060475,0.905381093,0.9615666557395636,0.9428939525,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
211,2024,ISTR,Investar Holding Corp,2722.812,38.615,241.296,2345.944,103.121,10.238,2125.084,392.903,20.252,69.753,14.205,14.044,2024,Optimal,0.06454102,0.076641675,0.0705913475,0.93545898,0.857628258724055,0.9294086525,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
212,2024,JDVB,JD Bancshares Inc,1196.69,21.338,82.503,1026.877,80.454,12.134,726.031,350.162,13.633,43.819,11.144,7.614,2024,Optimal,0.098410784,0.072029107,0.0852199455,0.901589216,0.8656209863525655,0.9147800545,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
213,2024,JFBC,Jeffersonville Bancorp,629.248,10.16,91.165,530.578,0.263,2.817,339.732,186.142,11.33,27.305,3.766,1.718,2024,Optimal,0.095310595,0.0,0.0476552975,0.904689405,1.0,0.9523447025,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
214,2024,JPM,JPMorgan Chase & Co,4002814.0,51357.0,344758.0,2406032.0,760046.0,7597.0,1340940.0,900866.0,58471.0,92583.0,84973.0,9300.0,2024,Optimal,0.0,0.0,0.0,1.0,1.0,1.0,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
215,2024,JUVF,Juniata Valley Financial Corp,848.874,11.47,47.457,747.957,47.505,4.952,533.869,259.969,6.229,22.929,5.825,0.496,2024,Optimal,0.050628274,0.0,0.025314137,0.949371726,1.0,0.974685863,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
216,2024,KEY,KeyCorp,187168.0,2714.0,18176.0,149760.0,14755.0,591.0,101524.0,46143.0,-161.0,3765.0,809.0,772.0,2024,Optimal,0.0097294055,0.0026397733,0.0061845894,0.9902705945,0.9947343535130037,0.9938154106,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
217,2024,KFFB,Kentucky First Federal Bancorp,374.968,4.989,47.997,256.139,68.988,4.771,335.152,14.091,-1.721,6.994,0.251,3.906,2024,Optimal,0.22606949,0.0,0.113034745,0.77393051,1.0,0.886965255,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
218,2024,KISB,Kish Bancorp Inc,1692.55,25.518,106.111,1298.07,257.846,0.56,1424.0,171.442,14.52,49.03,12.523,0.722,2024,Optimal,0.18116013,0.0,0.090580065,0.81883987,1.0,0.909419935,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
219,2024,KRNY,Kearny Financial Corp,7683.461,69.22,753.571,5158.123,1725.111,55.583,5732.787,1288.875,-86.667,142.594,-1.993,39.882,2024,Optimal,0.23876713,0.010181626,0.124474378,0.76123287,0.9798419893255907,0.8755256220000001,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
220,2024,KSBI,KS Bancorp Inc,690.849,10.066,45.303,618.156,22.392,0.892,558.779,96.415,6.157,22.202,3.488,0.782,2024,Optimal,0.037303868,0.030684008,0.033993938,0.962696132,0.9404589422910692,0.966006062,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
221,2024,LARK,Landmark Bancorp Inc,1574.142,23.103,136.215,1328.766,88.505,3.319,1052.046,382.802,13.003,45.724,14.744,13.282,2024,Optimal,0.096903224,0.07253973,0.0847214769999999,0.903096776,0.8647327871015091,0.915278523,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
222,2024,LCNB,LCNB Corp,2307.394,35.17,253.036,1878.292,161.268,0.152,1721.812,306.795,13.492,60.795,20.404,4.618,2024,Optimal,0.12299783,0.0,0.061498915,0.87700217,1.0,0.938501085,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
223,2024,LFGP,Ledyard Financial Group Inc,950.467,18.09,56.537,807.763,74.299,1.295,579.723,270.664,3.261,18.498,16.079,1.254,2024,Optimal,0.10548408,0.11991514,0.11269961,0.89451592,0.7858495957113322,0.88730039,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
224,2024,LKFN,Lakeland Financial Corp,6678.374,66.728,683.911,5900.966,6.777,16.096,5117.948,1144.414,93.478,196.679,56.844,56.886,2024,Optimal,0.0059180684,0.0,0.0029590342,0.9940819316,1.0,0.9970409658,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
225,2024,LOB,Live Oak Bancshares Inc,12943.38,183.268,1003.496,11760.494,115.588,141.444,10233.374,1256.003,77.474,375.905,123.781,306.241,2024,Optimal,0.0,0.0,0.0,1.0,1.0,1.0,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
226,2024,LSBK,Lake Shore Bancorp Inc,685.504,11.452,89.868,572.978,11.572,3.381,549.72,57.652,4.931,21.063,3.304,3.804,2024,Optimal,0.10739235,0.0522347,0.079813525,0.89260765,0.9007166366971171,0.920186475,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
227,2024,MBCN,Middlefield Banc Corp,1853.359,24.641,210.562,1445.693,184.466,10.877,1519.614,166.657,15.519,60.68,7.213,29.984,2024,Optimal,0.15956586,0.0,0.07978293,0.8404341399999999,1.0,0.92021707,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
228,2024,MBIN,Merchants Bancorp,18805.732,130.723,2243.31,11919.976,4395.425,82.015,10438.388,2862.54,320.386,522.62,148.112,287.931,2024,Optimal,0.24967867,0.0,0.124839335,0.75032133,1.0,0.875160665,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
229,2024,MBKL,MBT Bancshares Inc,612.276,9.689,44.423,529.148,35.498,2.177,450.262,129.016,5.94,20.923,4.289,2.032,2024,Optimal,0.071896428,0.089283263,0.0805898455,0.928103572,0.8360697055895184,0.9194101545,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
230,2024,MBWM,Mercantile Bank Corp,6052.161,77.924,584.526,4698.366,652.666,3.615,4600.781,751.865,79.593,191.086,40.389,5.743,2024,Optimal,0.14626053,0.0,0.073130265,0.8537394700000001,1.0,0.926869735,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
231,2024,MCB,Metropolitan Bank Holding Corp,7300.749,77.859,729.827,5982.973,529.971,51.897,6034.076,946.387,66.686,253.084,23.829,32.6,2024,Optimal,0.083653806,0.0,0.041826903,0.916346194,1.0,0.958173097,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
232,2024,MCBK,Madison County Financial Inc,622.248,5.961,95.183,459.462,60.3,0.82,469.665,119.889,3.817,11.393,2.484,0.745,2024,Optimal,0.16661867,0.0,0.083309335,0.83338133,1.0,0.916690665,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
233,2024,MCBS,Metrocity Bankshares Inc,3594.045,33.207,421.353,2736.798,382.94,38.381,3157.935,47.942,64.504,118.146,23.063,18.437,2024,Optimal,0.15119836,0.0,0.07559918,0.84880164,1.0,0.92440082,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
234,2024,MCHB,Mechanics Bancorp,16490.112,191.173,2301.868,13941.804,56.094,56.047,9643.497,4522.995,28.999,519.169,-139.12,26.293,2024,Optimal,0.053922254,0.0,0.026961127,0.946077746,1.0,0.973038873,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
235,2024,MFBP,M&F Bancorp Inc,525.006,9.501,128.073,390.764,1.156,0.805,284.027,180.847,4.77,19.728,4.435,2.206,2024,Optimal,0.19110255,0.0,0.095551275,0.80889745,1.0,0.904448725,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
236,2024,MFGI,Merchants Financial Group Inc,2782.107,41.146,275.72,2423.758,55.311,10.587,2114.775,324.603,18.539,80.697,31.729,13.462,2024,Optimal,0.055499071,0.10148637,0.0784927205,0.944500929,0.8157283235379481,0.9215072795,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
237,2024,MGYR,Magyar Bancorp Inc,951.918,11.823,110.548,796.674,30.981,5.412,780.162,97.781,7.783,27.974,3.613,3.957,2024,Optimal,0.093816652,0.042451935,0.0681342935,0.906183348,0.9185536837245162,0.9318657065,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
238,2024,MNSB,MainStreet Bancshares Inc,2228.098,30.475,207.991,1907.794,79.513,1.004,1830.006,102.448,-9.98,62.574,3.252,21.65,2024,Optimal,0.072418035,0.0,0.0362090175,0.927581965,1.0,0.9637909825,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
239,2024,MOFG,MidWestOne Financial Group Inc,6236.329,82.228,559.696,5477.982,118.741,30.288,4315.627,1333.589,-60.289,157.537,-88.247,25.184,2024,Optimal,0.033834273,0.04985519,0.0418447314999999,0.966165727,0.9050246348736914,0.9581552685,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
240,2024,MPB,Mid Penn Bancorp Inc,5470.936,64.098,655.018,4689.927,79.436,14.509,4443.07,650.813,49.437,156.671,22.493,22.654,2024,Optimal,0.050653079,0.0044258912,0.0275394850999999,0.949346921,0.9911872219966128,0.9724605149,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
241,2024,MRBK,Meridian Corp,2385.867,47.268,171.522,2005.368,181.24,35.466,2030.437,217.914,16.346,70.996,41.339,45.284,2024,Optimal,0.094458024,0.018434128,0.056446076,0.905541976,0.9637990764582862,0.943553924,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
242,2024,MSBC,Mission Bancorp/CA,1875.856,21.236,189.486,1649.325,24.675,0.35,1290.802,244.922,30.142,71.132,7.228,1.062,2024,Optimal,0.043140617,0.0,0.0215703085,0.956859383,1.0,0.9784296915,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
243,2024,MSBI,Midland States Bancorp Inc,7506.809,93.639,710.847,6197.243,484.565,67.701,5167.574,1246.089,38.044,236.346,138.741,157.409,2024,Optimal,0.086774433,0.0,0.0433872165,0.913225567,1.0,0.9566127835,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
244,2024,MTB,M&T Bank Corp,208105.0,3162.0,29027.0,161095.0,14342.0,2205.0,132914.0,34051.0,2588.0,6852.0,2427.0,1725.0,2024,Optimal,0.041183741,0.0,0.0205918705,0.958816259,1.0,0.9794081295,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
245,2024,MVBF,MVB Financial Corp,3128.704,67.955,305.791,2693.615,104.623,9.092,2100.131,454.223,20.091,109.198,42.913,27.434,2024,Optimal,0.066303499,0.14500469,0.1056540944999999,0.933696501,0.7467177361518057,0.8943459055,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
246,2024,MYFW,First Western Financial Inc,2919.037,45.04,252.322,2514.209,130.562,50.816,2425.565,81.588,8.473,64.324,27.68,48.681,2024,Optimal,0.067174325,0.089412872,0.0782935985,0.932825675,0.8358512657632706,0.9217064015,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
247,2024,NASB,NASB Financial Inc,2860.399,30.347,413.204,1729.642,687.649,23.424,2135.851,362.668,28.257,77.939,6.103,23.739,2024,Optimal,0.33961455,0.0,0.169807275,0.6603854499999999,1.0,0.830192725,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
248,2024,NBHC,National Bank Holdings Corp,9807.693,146.243,1305.075,8237.893,152.344,32.316,7751.143,1137.117,118.815,345.388,61.231,36.656,2024,Optimal,0.077290105,0.0,0.0386450525,0.922709895,1.0,0.9613549475,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
249,2024,NBN,Northeast Bank,3132.203,41.613,376.634,2339.463,365.442,15.683,2746.651,71.742,58.231,148.572,5.88,28.261,2024,Optimal,0.18667444,0.0,0.09333722,0.81332556,1.0,0.90666278,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
250,2024,NBTB,NBT Bancorp Inc,13786.666,232.487,1526.141,11546.761,445.326,37.874,9969.91,2493.914,140.641,400.122,176.824,51.799,2024,Optimal,0.078302966,0.010862341,0.0445826535,0.921697034,0.9785087631432496,0.9554173465,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
251,2024,NECB,Northeast Community Bancorp Inc,2009.581,20.942,318.341,1670.375,4.717,5.841,1812.598,37.007,47.074,102.792,2.783,5.12,2024,Optimal,0.092401496,0.0,0.046200748,0.907598504,1.0,0.953799252,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
252,2024,NEFB,Neffs Bancorp Inc,457.47,4.574,67.272,368.521,18.4,0.161,238.636,208.169,2.243,9.816,0.334,0.116,2024,Optimal,0.082086202,0.0,0.041043101,0.917913798,1.0,0.958956899,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
253,2024,NFBK,Northfield Bancorp Inc,5666.378,49.338,704.696,4138.477,760.053,11.433,4022.224,1160.275,29.945,114.485,16.822,20.347,2024,Optimal,0.17267777,0.025553812,0.099115791,0.82732223,0.95016582903599,0.900884209,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
254,2024,NIC,Nicolet Bankshares Inc,8796.795,108.414,1172.898,7403.684,170.285,27.892,6626.584,867.56,124.059,268.065,82.267,29.112,2024,Optimal,0.066456821,0.039043933,0.052750377,0.933543179,0.9248464251414864,0.947249623,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
255,2024,NIDB,Northeast Indiana Bancorp Inc,522.324,6.459,48.277,428.94,41.0,6.941,397.334,89.227,4.306,15.167,3.569,5.959,2024,Optimal,0.094907271,0.063252518,0.0790798945,0.905092729,0.8810207040581868,0.9209201055,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
256,2024,NKSH,National Bankshares Inc,1811.636,19.214,156.409,1644.752,1.523,2.629,987.95,603.746,7.623,36.397,8.96,2.222,2024,Optimal,0.0096637515,0.0,0.00483187575,0.9903362485,1.0,0.99516812425,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
257,2024,NRIM,Northrim BanCorp Inc,3041.869,67.847,267.116,2680.189,40.842,5.81,2129.263,529.417,36.971,113.183,42.041,11.598,2024,Optimal,0.044528386,0.073450784,0.058989585,0.955471614,0.8631501600356556,0.941010415,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
258,2024,NTRS,Northern Trust Corp,155508.4,2888.9,12788.4,122482.7,16642.3,65.1,43390.6,51291.7,2031.1,2177.1,6113.3,56.0,2024,Optimal,0.036826622,0.0,0.018413311,0.963173378,1.0,0.981586689,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
259,2024,NWBI,Northwest Bancshares Inc,14408.224,214.455,1596.856,12144.554,494.676,97.186,11180.014,1880.536,100.278,435.578,87.01,78.194,2024,Optimal,0.071510222,0.016259082,0.0438846519999999,0.928489778,0.9680020926002412,0.956115348,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
260,2024,NWFL,Norwood Financial Corp.,2317.462,25.018,213.508,1859.163,218.753,7.719,1713.638,411.212,-0.16,62.191,-11.151,7.874,2024,Optimal,0.12299504,0.072792189,0.0978936145,0.8770049600000001,0.864293961595949,0.9021063855,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
261,2024,NWPP,New Peoples Bankshares Inc,854.925,14.508,70.741,749.982,28.399,3.691,657.536,95.984,8.204,28.521,11.254,3.387,2024,Optimal,0.073003543,0.11161849,0.0923110165,0.926996457,0.7991784213664889,0.9076889835,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
262,2024,OBK,Origin Bancorp Inc,9678.702,148.823,1145.245,8223.12,230.334,34.044,7573.713,1191.778,76.492,300.366,55.379,78.637,2024,Optimal,0.066680019,0.029491,0.0480855095,0.933319981,0.942707609877114,0.9519144905,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
263,2024,OBT,Orange County Bancorp Inc,2509.927,36.413,185.531,2153.359,146.786,4.427,1815.751,453.491,27.883,91.766,15.972,6.299,2024,Optimal,0.070924328,0.092236728,0.081580528,0.929075672,0.8311048774767075,0.918419472,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
